id,model,kind,world_scope,is_stop_control,x,y,z,rotation_x,rotation_y,rotation_z,rotation_w,source_ymap
gta-v-sign-0271,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,24.975952,24.82711,69.31923,0.0,0.0,0.98615676,-0.16581595,update\x64\dlcpacks\patchday27ng\dlc.rpf\x64\levels\gta5\_citye\hollywood_01\hollywood_metadata.rpf\hw1_rd_strm_3.ymap
gta-v-sign-0272,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,44.95099,-13.1161,68.45022,0.0,0.0,0.16581595,0.9861567,update\x64\dlcpacks\patchday27ng\dlc.rpf\x64\levels\gta5\_citye\hollywood_01\hollywood_metadata.rpf\hw1_rd_strm_3.ymap
gta-v-sign-0273,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,46.522385,-1899.5592,20.638445,0.055174015,-0.024159009,0.9268904,0.3704681,update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_strm_0.ymap
gta-v-sign-0274,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,60.579132,-1485.5421,28.301937,0.0,0.0,0.9819216,-0.18928793,update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_strm_2.ymap
gta-v-sign-0275,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,64.2959,-1889.2965,20.641796,-0.021005994,-0.024859995,0.93516576,-0.35271192,update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_strm_0.ymap
gta-v-sign-0276,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,69.06683,328.3996,111.37696,-0.009062998,0.0062199985,0.9171538,-0.39838192,update\x64\dlcpacks\patchday27ng\dlc.rpf\x64\levels\gta5\_citye\hollywood_01\hollywood_metadata.rpf\hw1_rd_strm_3.ymap
gta-v-sign-0277,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,74.939926,-1906.4103,20.464556,0.05969503,-0.016426008,-0.31631318,0.94663227,update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_strm_7.ymap
gta-v-sign-0278,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,76.69153,6618.6133,30.36808,-0.0036920004,-0.007149001,0.89064515,-0.45462805,update\x64\dlcpacks\patchday2ng\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\cs1_roads_pb_strm_3.ymap
gta-v-sign-0279,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,81.354195,-566.99115,30.801176,0.0,0.0,0.84158415,0.5401261,update\x64\dlcpacks\patchday27ng\dlc.rpf\x64\levels\gta5\_citye\downtown_01\downtown_01_metadata.rpf\dt1_rd1_strm_2.ymap
gta-v-sign-0280,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,85.69391,354.0325,112.556755,-0.030237013,0.042547017,-0.21921511,0.97427934,update\x64\dlcpacks\patchday27ng\dlc.rpf\x64\levels\gta5\_citye\hollywood_01\hollywood_metadata.rpf\hw1_rd_strm_3.ymap
gta-v-sign-0281,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,114.76585,-1860.9633,23.84926,0.0,0.0,-0.46174806,0.8870111,update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_strm_7.ymap
gta-v-sign-0282,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,116.1023,-588.76605,30.65119,0.0,0.0,0.1917981,0.9814344,update\x64\dlcpacks\patchday27ng\dlc.rpf\x64\levels\gta5\_citye\downtown_01\downtown_01_metadata.rpf\dt1_rd1_strm_3.ymap
gta-v-sign-0283,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,145.36725,1659.1495,227.85515,0.0,0.0,0.8191518,-0.57357687,update\x64\dlcpacks\mplowrider\dlc.rpf\x64\levels\gta5\_hills\country_06\country_06_metadata.rpf\lr_cs6_roads_strm_0.ymap
gta-v-sign-0284,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,150.32468,-169.43628,53.376266,0.0,0.0,0.98615676,-0.16581595,update\x64\dlcpacks\patchday27ng\dlc.rpf\x64\levels\gta5\_citye\hollywood_01\hollywood_metadata.rpf\hw1_rd_strm_0.ymap
gta-v-sign-0285,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,202.06561,-70.23269,67.92643,0.0,0.0,0.16581595,0.9861567,update\x64\dlcpacks\patchday27ng\dlc.rpf\x64\levels\gta5\_citye\hollywood_01\hollywood_metadata.rpf\hw1_rd_strm_0.ymap
gta-v-sign-0286,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,223.0704,2088.2908,115.43512,0.0,0.0,0.21643902,0.9762961,update\x64\dlcpacks\mplowrider\dlc.rpf\x64\levels\gta5\_hills\country_06\country_06_metadata.rpf\lr_cs6_roads_strm_0.ymap
gta-v-sign-0287,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,226.5653,3323.725,38.94157,0.0,0.0,0.99874276,0.05012799,update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_hills\country_04\country_04_metadata.rpf\lr_cs4_01_strm_0.ymap
gta-v-sign-0288,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,239.29025,3140.3535,41.234108,0.026147993,0.009516997,-0.68268377,0.7301839,update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_hills\country_04\country_04_metadata.rpf\lr_cs4_13_strm_2.ymap
gta-v-sign-0289,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,240.91327,-2055.979,16.965256,0.0,0.0,0.91265714,-0.40872604,update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_strm_8.ymap
gta-v-sign-0290,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,250.32373,447.26318,120.851,-0.016271,0.07364501,-0.42983702,0.899751,update\update.rpf\dlc_patch\mpapartment\x64\levels\gta5\_hills\cityhills_02\cityhills_02_metadata.rpf\apa_ch2_04_strm_0.ymap
gta-v-sign-0291,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,252.00412,2928.6743,41.856895,0.026147993,0.009516997,-0.68268377,0.7301839,update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_hills\country_04\country_04_metadata.rpf\lr_cs4_13_strm_0.ymap
gta-v-sign-0292,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,254.48633,3315.0068,38.42499,0.021315005,0.017886003,-0.39177513,0.9196402,update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_hills\country_04\country_04_metadata.rpf\lr_cs4_01_strm_0.ymap
gta-v-sign-0293,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,261.0958,-1668.7743,28.296509,0.0,0.0,0.8917177,0.45259234,update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_strm_7.ymap
gta-v-sign-0294,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,261.8933,3329.535,38.47559,-0.005300003,-0.03691802,-0.41925427,0.90710247,update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_hills\country_04\country_04_metadata.rpf\lr_cs4_01_strm_0.ymap
gta-v-sign-0295,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,261.99573,3392.0732,36.946396,-0.06258401,-0.017765006,0.59792715,0.798906,update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_hills\country_04\country_04_metadata.rpf\lr_cs4_01_strm_0.ymap
gta-v-sign-0296,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,263.67487,1689.6073,235.81398,0.0,0.0,0.99619466,-0.08715597,update\x64\dlcpacks\mplowrider\dlc.rpf\x64\levels\gta5\_hills\country_06\country_06_metadata.rpf\lr_cs6_roads_strm_0.ymap
gta-v-sign-0297,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,263.7145,-2684.448,17.260498,0.0,0.0,0.17668797,0.98426694,update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_citye\port_01\port_metadata.rpf\hei_po1_rd_strm_0.ymap
gta-v-sign-0298,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,274.20895,-1684.62,28.312134,0.0069160024,-0.030253014,0.33469817,0.94181424,update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_strm_7.ymap
gta-v-sign-0299,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,276.21823,2641.5862,43.532738,0.0,0.0,0.99144477,0.13052697,update\x64\dlcpacks\mplowrider\dlc.rpf\x64\levels\gta5\_hills\country_06\country_06_metadata.rpf\lr_cs6_roads_strm_0.ymap
gta-v-sign-0300,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,283.22842,1094.7731,216.01228,0.0,0.0,-0.51972115,0.854336,update\update.rpf\dlc_patch\mpapartment\x64\levels\gta5\_hills\cityhills_02\cityhills_02_metadata.rpf\apa_ch2_02_strm_17.ymap
gta-v-sign-0301,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,292.51828,-1674.1986,28.259314,0.0,0.0,-0.41635507,0.9092021,update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_strm_7.ymap
gta-v-sign-0302,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,293.47815,-110.482376,68.84852,-0.013606005,-0.002222001,0.55582917,0.83118224,update\x64\dlcpacks\patchday27ng\dlc.rpf\x64\levels\gta5\_citye\hollywood_01\hollywood_metadata.rpf\hw1_rd_strm_1.ymap
gta-v-sign-0303,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,296.15918,2629.6128,43.515907,0.0,0.0,-0.08715597,0.9961947,update\x64\dlcpacks\mplowrider\dlc.rpf\x64\levels\gta5\_hills\country_06\country_06_metadata.rpf\lr_cs6_roads_strm_0.ymap
gta-v-sign-0304,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,304.6864,1016.104,209.53906,0.0,0.0,0.99976045,0.02188901,update\update.rpf\dlc_patch\mpapartment\x64\levels\gta5\_hills\cityhills_02\cityhills_02_metadata.rpf\apa_ch2_roads_strm_0.ymap
gta-v-sign-0305,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,310.5413,-1069.9668,28.415098,0.0,0.0,-0.040862,0.9991648,update\x64\dlcpacks\patchday27ng\dlc.rpf\x64\levels\gta5\_citye\downtown_01\downtown_01_metadata.rpf\dt1_rd1_strm_5.ymap
gta-v-sign-0306,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,321.6228,-2494.9714,4.60083,0.0,0.0,0.9918432,0.12746403,update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_citye\port_01\port_metadata.rpf\hei_po1_rd_strm_0.ymap
gta-v-sign-0307,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,323.94824,991.5268,209.40147,0.0,0.0,-0.011216002,0.9999371,update\update.rpf\dlc_patch\mpapartment\x64\levels\gta5\_hills\cityhills_02\cityhills_02_metadata.rpf\apa_ch2_04_strm_2.ymap
gta-v-sign-0308,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,331.0429,2640.3105,43.5022,0.0,0.0,0.0,1.0,update\x64\dlcpacks\mplowrider\dlc.rpf\x64\levels\gta5\_hills\country_06\country_06_metadata.rpf\lr_cs6_roads_strm_0.ymap
gta-v-sign-0309,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,391.69934,3595.583,32.351826,0.18074906,0.68361527,-0.68361527,0.18074906,update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_hills\country_04\country_04_metadata.rpf\lr_cs4_03_strm_1.ymap
gta-v-sign-0310,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,404.60522,-1943.7986,23.147177,0.0,0.0,0.7949682,-0.60665107,update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_strm_8.ymap
gta-v-sign-0311,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,407.7036,3488.582,33.48302,0.0,0.0,0.99760437,0.06917802,update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_hills\country_04\country_04_metadata.rpf\lr_cs4_01_strm_0.ymap
gta-v-sign-0312,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,434.43256,2660.919,42.967907,0.0,0.0,0.0,1.0,update\x64\dlcpacks\mplowrider\dlc.rpf\x64\levels\gta5\_hills\country_06\country_06_metadata.rpf\lr_cs6_roads_strm_0.ymap
gta-v-sign-0313,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,452.23224,-1824.8885,26.84339,0.0,0.0,0.9063079,0.42261797,update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_strm_8.ymap
gta-v-sign-0314,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,459.57788,-1845.9491,26.859585,0.0,0.0,0.38268405,0.92387927,update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_strm_8.ymap
gta-v-sign-0315,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,462.42255,-2975.4407,5.044006,0.0004889999,-0.00041799992,0.7603169,-0.64955187,update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_citye\port_01\port_metadata.rpf\hei_po1_07_strm_1.ymap
gta-v-sign-0316,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,462.78265,-1433.3368,28.478792,-9.999999e-07,9.999999e-07,0.9603829,-0.27868396,update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_strm_5.ymap
gta-v-sign-0317,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,466.47757,-1450.2473,28.285723,-1.0000001e-06,0.0,0.99778014,0.066594005,update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_strm_5.ymap
gta-v-sign-0318,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,469.55157,-1813.4788,26.908518,0.0,0.0,0.94180274,-0.33616588,update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_strm_8.ymap
gta-v-sign-0319,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,480.73547,-1831.8873,26.869894,0.0,0.0,-0.4226179,0.90630794,update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_strm_8.ymap
gta-v-sign-0320,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,488.60278,-341.10397,44.1596,0.0,0.0,0.5772504,0.81656724,update\x64\dlcpacks\patchday27ng\dlc.rpf\x64\levels\gta5\_citye\hollywood_01\hollywood_metadata.rpf\hw1_rd_strm_2.ymap
gta-v-sign-0321,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,489.3559,-1266.9937,28.506607,0.0,0.0,0.6872762,0.7263962,update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_strm_5.ymap
gta-v-sign-0322,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,500.78827,-1892.739,24.554485,0.037878,0.011941,0.972444,0.22972901,update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_strm_8.ymap
gta-v-sign-0323,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,511.03595,-302.8885,44.385223,0.0,0.0,-0.21205208,0.9772584,update\x64\dlcpacks\patchday27ng\dlc.rpf\x64\levels\gta5\_citye\hollywood_01\hollywood_metadata.rpf\hw1_rd_strm_2.ymap
gta-v-sign-0324,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,513.8773,-3008.901,5.064011,0.0006430003,-3.500002e-05,0.9985475,-0.053875025,update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_citye\port_01\port_metadata.rpf\hei_po1_07_strm_1.ymap
gta-v-sign-0325,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,513.97754,-2975.5186,5.064011,0.0006430003,-3.500002e-05,0.9985475,-0.053875025,update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_citye\port_01\port_metadata.rpf\hei_po1_07_strm_1.ymap
gta-v-sign-0326,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,516.69885,-1462.9773,28.27253,0.0,9.999998e-07,0.7940788,-0.60781497,update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_strm_5.ymap
gta-v-sign-0327,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,524.29443,-2954.599,5.064011,3.500002e-05,0.0006430003,0.053875025,0.9985475,update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_citye\port_01\port_metadata.rpf\hei_po1_07_strm_1.ymap
gta-v-sign-0328,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,524.68414,-2986.7417,5.044006,3.500002e-05,0.0006430003,0.053875025,0.9985475,update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_citye\port_01\port_metadata.rpf\hei_po1_07_strm_1.ymap
gta-v-sign-0329,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,528.5351,2668.8782,41.332226,0.0,0.0,0.0,1.0,update\x64\dlcpacks\mplowrider\dlc.rpf\x64\levels\gta5\_hills\country_06\country_06_metadata.rpf\lr_cs6_roads_strm_0.ymap
gta-v-sign-0330,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,529.4613,-1452.5411,28.486784,0.0,1e-06,0.738082,-0.674711,update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_strm_5.ymap
gta-v-sign-0331,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,589.6933,-3009.1729,5.064011,0.0006430003,-3.500002e-05,0.9985475,-0.053875025,update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_citye\port_01\port_metadata.rpf\hei_po1_07_strm_2.ymap
gta-v-sign-0332,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,589.7943,-2975.7712,5.064011,0.0006430003,-3.500002e-05,0.9985475,-0.053875025,update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_citye\port_01\port_metadata.rpf\hei_po1_07_strm_2.ymap
gta-v-sign-0333,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,599.68335,-2986.362,5.064011,3.500002e-05,0.0006430003,0.053875025,0.9985475,update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_citye\port_01\port_metadata.rpf\hei_po1_07_strm_2.ymap
gta-v-sign-0334,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,599.8293,-2954.637,5.064003,3.500002e-05,0.0006430003,0.053875025,0.9985475,update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_citye\port_01\port_metadata.rpf\hei_po1_07_strm_2.ymap
gta-v-sign-0335,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,606.32227,2683.8389,40.442505,0.0,0.0,0.0,1.0,update\x64\dlcpacks\mplowrider\dlc.rpf\x64\levels\gta5\_hills\country_06\country_06_metadata.rpf\lr_cs6_roads_strm_1.ymap
gta-v-sign-0336,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,636.54785,2709.921,39.837242,0.0,0.0,0.99863446,-0.05224303,update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_hills\country_04\country_04_metadata.rpf\lr_cs4_13_strm_1.ymap
gta-v-sign-0337,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,640.0387,-70.48302,74.50302,0.0,0.0,-0.24527092,0.9694546,update\x64\dlcpacks\patchday27ng\dlc.rpf\x64\levels\gta5\_citye\hollywood_01\hollywood_metadata.rpf\hw1_rd_strm_6.ymap
gta-v-sign-0338,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,645.7276,-2985.7573,5.064011,0.00043299986,0.00047599978,0.67237574,0.74020976,update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_citye\port_01\port_metadata.rpf\hei_po1_07_strm_2.ymap
gta-v-sign-0339,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,653.4336,365.48602,110.95137,0.025584014,0.003960002,0.6964344,0.7171534,update\update.rpf\dlc_patch\mpapartment\x64\levels\gta5\_hills\cityhills_02\cityhills_02_metadata.rpf\apa_ch2_04_strm_1.ymap
gta-v-sign-0340,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,656.8995,-2953.7053,5.064003,0.00043299986,0.00047599978,0.67237574,0.74020976,update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_citye\port_01\port_metadata.rpf\hei_po1_07_strm_2.ymap
gta-v-sign-0341,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,690.5228,2197.8643,59.430027,0.0,0.0,0.8870111,-0.46174806,update\x64\dlcpacks\mplowrider\dlc.rpf\x64\levels\gta5\_hills\country_06\country_06_metadata.rpf\lr_cs6_roads_strm_1.ymap
gta-v-sign-0342,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,717.43726,2271.4326,49.29159,0.0,0.0,-0.249887,0.968275,update\x64\dlcpacks\mplowrider\dlc.rpf\x64\levels\gta5\_hills\country_06\country_06_metadata.rpf\lr_cs6_roads_strm_1.ymap
gta-v-sign-0343,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,757.7355,-3027.0159,5.028168,0.0,0.0,0.0,1.0,update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_citye\port_01\port_metadata.rpf\hei_po1_06_strm_2.ymap
gta-v-sign-0344,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,766.8375,-3027.0159,4.940155,0.0,0.0,0.0,1.0,update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_citye\port_01\port_metadata.rpf\hei_po1_06_strm_2.ymap
gta-v-sign-0345,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,767.26843,-1050.1659,25.960407,0.0,0.0,0.6659212,0.7460221,update\x64\dlcpacks\patchday2ng\dlc.rpf\x64\levels\gta5\_citye\indust_02\indust_02_metadata.rpf\id2_11_strm_0.ymap
gta-v-sign-0346,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,801.9346,-998.89557,25.11789,0.007568999,0.046603005,-0.6445951,0.7630649,update\x64\dlcpacks\patchday2ng\dlc.rpf\x64\levels\gta5\_citye\indust_02\indust_02_metadata.rpf\id2_rd_strm_0.ymap
gta-v-sign-0347,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,807.2295,-1080.2854,27.607628,-0.0025260006,-0.047146,0.722729,-0.689517,update\x64\dlcpacks\patchday2ng\dlc.rpf\x64\levels\gta5\_citye\indust_02\indust_02_metadata.rpf\id2_rd_strm_0.ymap
gta-v-sign-0348,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,814.8854,-1463.4393,26.253796,0.0,0.0,-0.20342395,0.97909075,update\x64\dlcpacks\mpbiker\dlc.rpf\x64\levels\gta5\_citye\indust_01\indust_01_metadata.rpf\bkr_id1_rd_strm_3.ymap
gta-v-sign-0349,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,817.8063,-176.30731,71.719185,0.013307995,-0.0035989985,0.9652336,-0.26102492,update\x64\dlcpacks\patchday27ng\dlc.rpf\x64\levels\gta5\_citye\hollywood_01\hollywood_metadata.rpf\hw1_rd_strm_6.ymap
gta-v-sign-0350,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,858.90015,2221.6335,47.479965,0.0,0.0,0.7071068,0.70710677,update\x64\dlcpacks\mplowrider\dlc.rpf\x64\levels\gta5\_hills\country_06\country_06_metadata.rpf\lr_cs6_roads_strm_1.ymap
gta-v-sign-0351,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,867.58685,-123.73838,78.33443,0.0035989985,0.013307995,0.26102492,0.9652336,update\x64\dlcpacks\patchday27ng\dlc.rpf\x64\levels\gta5\_citye\hollywood_01\hollywood_metadata.rpf\hw1_rd_strm_6.ymap
gta-v-sign-0352,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,875.56067,-83.8053,77.96626,0.0,0.0,0.955654,-0.294492,update\x64\dlcpacks\patchday2ng\dlc.rpf\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\ch3_12_strm_0.ymap
gta-v-sign-0353,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,877.13525,-3055.5747,4.755333,0.0,0.0,0.9982072,-0.059854016,update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_citye\port_01\port_metadata.rpf\hei_po1_06_strm_5.ymap
gta-v-sign-0354,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,877.1362,-3000.8306,4.844078,0.0,0.0,0.9982072,-0.059854016,update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_citye\port_01\port_metadata.rpf\hei_po1_06_strm_4.ymap
gta-v-sign-0355,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,879.3948,-237.49603,68.61805,0.0,0.0,0.8855873,0.46447316,update\x64\dlcpacks\patchday27ng\dlc.rpf\x64\levels\gta5\_citye\hollywood_01\hollywood_metadata.rpf\hw1_rd_strm_6.ymap
gta-v-sign-0356,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,880.6736,26.830673,77.72662,0.0,0.0,-0.3835998,0.92349946,update\x64\dlcpacks\patchday2ng\dlc.rpf\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\ch3_12_strm_0.ymap
gta-v-sign-0357,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,889.3214,-3013.2896,4.841393,0.0,0.0,0.059855007,0.9982071,update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_citye\port_01\port_metadata.rpf\hei_po1_06_strm_5.ymap
gta-v-sign-0358,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,889.38605,-3067.7935,4.820747,0.0,0.0,0.059855007,0.9982071,update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_citye\port_01\port_metadata.rpf\hei_po1_06_strm_5.ymap
gta-v-sign-0359,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,889.68884,-2962.2114,4.866272,0.0,0.0,0.059855007,0.9982071,update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_citye\port_01\port_metadata.rpf\hei_po1_06_strm_4.ymap
gta-v-sign-0360,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,890.18915,-3163.477,4.900589,0.0,0.0,0.716243,-0.697851,update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_citye\port_01\port_metadata.rpf\hei_po1_06_strm_0.ymap
gta-v-sign-0361,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,890.4339,-3139.151,4.900589,0.0,0.0,0.726228,-0.687454,update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_citye\port_01\port_metadata.rpf\hei_po1_06_strm_0.ymap
gta-v-sign-0362,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,890.6455,21.642992,77.854324,0.0,0.0,0.95683223,-0.29064107,update\x64\dlcpacks\patchday2ng\dlc.rpf\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\ch3_12_strm_0.ymap
